DateTime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,YEAR,MO,DY,HR,T2M,QV2M,WS10M,PRECTOTCORR,ALLSKY_SFC_UV_INDEX
5/30/2008 19:00,0.714366667,0.2055,238.6003333,3.36,0,0.9,2.816666667,2008,5,30,19,16.73,11.05,1.58,0.36,0
5/30/2008 20:00,1.6087,0.098866667,240.2441667,6.73,0,0,18.31666667,2008,5,30,20,16.33,10.8,1.38,0.28,0
5/30/2008 21:00,1.302533333,0.183833333,242.0908333,5.563333333,0,0.65,10.66666667,2008,5,30,21,15.88,10.62,1.38,0.19,0
5/30/2008 22:00,0.4339,0.1053,243.5108333,2.003333333,0,0.283333333,0.666666667,2008,5,30,22,15.4,10.5,1.59,0.12,0
5/30/2008 23:00,0.448833333,0.104066667,244.2493333,1.976666667,0,0.116666667,1.65,2008,5,30,23,14.83,10.38,1.89,0.06,0
5/31/2008 0:00,0.278966667,0.1441,242.937,1.273333333,0,0.766666667,0.95,2008,5,31,0,14.4,10.19,1.95,0.03,0
5/31/2008 1:00,0.271,0.088333333,241.775,1.173333333,0,0,1.416666667,2008,5,31,1,14,10.13,2.08,0.01,0
5/31/2008 2:00,0.266966667,0.1461,242.8326667,1.23,0,0.866666667,0.666666667,2008,5,31,2,13.69,9.95,2.32,0.01,0
5/31/2008 3:00,0.2827,0.0893,242.0323333,1.24,0,0,1.616666667,2008,5,31,3,13.44,9.77,2.33,0.01,0
5/31/2008 4:00,0.244466667,0.1069,242.3066667,1.07,0,0.483333333,0.666666667,2008,5,31,4,13.62,9.7,2.31,0.04,0.02
5/31/2008 5:00,0.651133333,0.119866667,242.1883333,2.77,0,0.366666667,7.416666667,2008,5,31,5,14.27,9.89,2.43,0.08,0.08
5/31/2008 6:00,0.510266667,0.068166667,242.0341667,2.116666667,0,0,5.483333333,2008,5,31,6,15.08,10.25,1.89,0.17,0.33
5/31/2008 7:00,0.809533333,0.157033333,238.8546667,3.606666667,0,0.866666667,4.4,2008,5,31,7,16.07,10.62,1.33,0.48,0.62
5/31/2008 8:00,1.418366667,0.069266667,237.9568333,5.966666667,0,0,18.98333333,2008,5,31,8,16.9,10.86,1.01,0.99,1.12
5/31/2008 9:00,1.461533333,0.161566667,237.2713333,6.213333333,0,0.783333333,17.88333333,2008,5,31,9,17.52,11.05,1.07,1.01,2.6
5/31/2008 10:00,0.955066667,0.136133333,238.2103333,4.3,0,0.016666667,7.6,2008,5,31,10,18.06,10.99,1.13,1.01,1.95
5/31/2008 11:00,0.5814,0.143433333,239.7328333,2.83,0,0.433333333,1.383333333,2008,5,31,11,18.49,10.8,0.98,0.77,2.9
5/31/2008 12:00,0.683833333,0.214,242.1635,3.246666667,0,0.583333333,0.666666667,2008,5,31,12,18.76,10.68,0.92,0.47,2.55
5/31/2008 13:00,2.363733333,0.160533333,240.3146667,10.12333333,6.166666667,12.01666667,11.68333333,2008,5,31,13,19.02,10.62,0.94,0.21,3.35
5/31/2008 14:00,2.6467,0.2442,238.7683333,11.29666667,2.916666667,16.51666667,16.21666667,2008,5,31,14,19.23,10.56,1.04,0.15,2.95
5/31/2008 15:00,1.0304,0.123466667,240.7311667,4.54,8.583333333,0.1,1.65,2008,5,31,15,19.19,10.56,1.14,0.12,1.92
5/31/2008 16:00,0.791033333,0.1289,241.7233333,3.486666667,0,0.6,5.483333333,2008,5,31,16,18.75,10.5,0.99,0.08,1.02
5/31/2008 17:00,1.5961,0.127233333,240.884,6.663333333,0,0.4,19.38333333,2008,5,31,17,18.15,10.56,0.84,0.02,0.27
5/31/2008 18:00,1.678533333,0.184233333,240.5866667,7.08,0,0.216666667,19.33333333,2008,5,31,18,17.3,10.68,0.63,0,0.05
5/31/2008 19:00,2.275233333,0.1848,240.0261667,9.593333333,11.71666667,0.666666667,18.28333333,2008,5,31,19,16.1,10.13,0.63,0,0
5/31/2008 20:00,1.848066667,0.212433333,239.7858333,7.836666667,0.016666667,0.366666667,19.23333333,2008,5,31,20,15.02,9.83,0.75,0,0
5/31/2008 21:00,1.239766667,0.315433333,240.7228333,5.49,0,1.233333333,6.283333333,2008,5,31,21,14.31,9.7,0.94,0,0
5/31/2008 22:00,1.499133333,0.527466667,240.2398333,6.703333333,0,1.166666667,1.65,2008,5,31,22,13.69,9.7,1.19,0,0
5/31/2008 23:00,1.9739,0.3125,241.6223333,8.303333333,0,0.35,9.3,2008,5,31,23,13.42,9.7,1.35,0,0
6/1/2008 0:00,1.3317,0.349833333,241.5278333,5.713333333,0,0.35,1.633333333,2008,6,1,0,12.98,9.64,1.62,0,0
6/1/2008 1:00,1.6205,0.323333333,238.1358333,6.973333333,0,0.6,10.86666667,2008,6,1,1,12.44,9.52,1.86,0,0
6/1/2008 2:00,0.9017,0.070033333,240.6396667,3.77,0,0,0.666666667,2008,6,1,2,12.13,9.4,2,0,0
6/1/2008 3:00,0.3466,0.185633333,241.6623333,1.593333333,0,0.9,1.583333333,2008,6,1,3,11.86,9.28,2.17,0.01,0
6/1/2008 4:00,0.219133333,0.0716,241.4331667,0.95,0,0,0.666666667,2008,6,1,4,12.95,9.46,1.97,0.03,0.02
6/1/2008 5:00,0.269733333,0.141966667,242.7581667,1.24,0,0.7,0.766666667,2008,6,1,5,14.17,9.83,2.61,0.03,0.1
6/1/2008 6:00,0.292633333,0.1183,243.192,1.29,0,0.183333333,1.533333333,2008,6,1,6,14.86,10.01,2.72,0.02,0.5
6/1/2008 7:00,0.228066667,0.085666667,241.6226667,1,0,0.2,0.666666667,2008,6,1,7,16.46,10.31,2.45,0,1.1
6/1/2008 8:00,1.017,0.146633333,239.0746667,4.466666667,6.65,0.65,1.566666667,2008,6,1,8,18.65,10.62,2.35,0.01,1.85
6/1/2008 9:00,1.063466667,0.071566667,240.535,4.46,1.416666667,0,10.76666667,2008,6,1,9,20.34,10.93,2.46,0.02,2
6/1/2008 10:00,1.388633333,0.178966667,237.1341667,6.013333333,7.55,0.916666667,7.583333333,2008,6,1,10,21.32,11.17,2.53,0.04,2.92
6/1/2008 11:00,1.424733333,0.170166667,238.0738333,6.006666667,0,0,18.18333333,2008,6,1,11,21.58,11.17,2.51,0.04,3.2
6/1/2008 12:00,1.500033333,0.122266667,239.7073333,6.213333333,0,0.433333333,18.25,2008,6,1,12,21.03,10.86,1.8,0.02,2.55
6/1/2008 13:00,0.867066667,0.132966667,242.6365,3.626666667,0,0.45,9.7,2008,6,1,13,20.87,10.8,1.04,0.02,1.92
6/1/2008 14:00,0.870533333,0.119166667,241.2921667,3.74,7.133333333,0,2.283333333,2008,6,1,14,20.58,10.99,1.33,0.17,1.95
6/1/2008 15:00,1.894233333,0.236033333,240.9673333,8.006666667,9.016666667,0.9,10.21666667,2008,6,1,15,20.02,11.29,1.33,0.12,0.8
6/1/2008 16:00,0.871833333,0.1074,241.24,3.626666667,0,0,1.633333333,2008,6,1,16,19.55,11.41,1.72,0.03,0.52
6/1/2008 17:00,1.326233333,0.177966667,240.9228333,5.583333333,0,0.7,1.666666667,2008,6,1,17,18.78,11.66,2.32,0.02,0.2
6/1/2008 18:00,1.4358,0.1283,240.641,5.983333333,0,0.25,3.033333333,2008,6,1,18,17.69,11.72,2.46,0.03,0.02
6/1/2008 19:00,2.932266667,0.192,239.287,12.30333333,0,0.116666667,19.15,2008,6,1,19,16.71,11.35,2.67,0.02,0
6/1/2008 20:00,2.181733333,0.2618,240.1905,9.136666667,0,0.783333333,18.31666667,2008,6,1,20,16.51,11.23,3.06,0.04,0
6/1/2008 21:00,2.901033333,0.1249,240.1171667,12.07333333,0,0,19.28333333,2008,6,1,21,16.31,11.23,2.97,0.05,0
6/1/2008 22:00,2.718366667,0.1617,239.3888333,11.35666667,0,0.883333333,19.13333333,2008,6,1,22,15.98,11.23,2.47,0.04,0
6/1/2008 23:00,1.211566667,0.077466667,242.7763333,5.03,0,0.066666667,9.3,2008,6,1,23,15.34,10.99,2.07,0.03,0
6/2/2008 0:00,0.255333333,0.113366667,242.5851667,1.143333333,0,0.316666667,0.666666667,2008,6,2,0,14.9,10.8,1.71,0.03,0
6/2/2008 1:00,0.3121,0.126,239.8576667,1.39,0,0.666666667,1.6,2008,6,2,1,15.29,10.74,1.13,0.01,0
6/2/2008 2:00,0.2869,0.0838,240.1645,1.243333333,0,0,1.65,2008,6,2,2,14.94,10.56,1.01,0.02,0
6/2/2008 3:00,0.275966667,0.147466667,240.697,1.24,0,0.9,0.65,2008,6,2,3,13.75,10.19,1.58,0.03,0
6/2/2008 4:00,0.276166667,0.073166667,240.7343333,1.19,0,0,1.583333333,2008,6,2,4,14.16,10.25,1.8,0.04,0.02
6/2/2008 5:00,0.2507,0.105366667,240.5865,1.126666667,0,0.383333333,0.65,2008,6,2,5,15.57,10.68,2.77,0.04,0.1
6/2/2008 6:00,1.1148,0.136333333,240.4745,4.813333333,0,0.55,5.366666667,2008,6,2,6,16.68,11.17,2.98,0.03,0.48
6/2/2008 7:00,2.341733333,0.149,239.0308333,9.796666667,0.516666667,0,19.11666667,2008,6,2,7,17.83,11.66,3.43,0.04,1.27
6/2/2008 8:00,1.996933333,0.134266667,233.8105,8.483333333,7.4,0.883333333,18.35,2008,6,2,8,18.37,11.78,3.51,0.1,1.95
6/2/2008 9:00,1.994166667,0.0532,230.4915,8.62,8.083333333,0,16.71666667,2008,6,2,9,18.64,11.72,3.6,0.24,1.58
6/2/2008 10:00,0.6403,0.113433333,233.0633333,2.753333333,0,0.616666667,1.583333333,2008,6,2,10,18.9,11.72,4.11,0.38,1.1
6/2/2008 11:00,0.553266667,0.078166667,233.6071667,2.353333333,0,0.266666667,0.7,2008,6,2,11,19.26,11.72,4.9,0.51,2.48
6/2/2008 12:00,0.499633333,0.1013,232.9746667,2.283333333,0,0.2,1.466666667,2008,6,2,12,19.12,11.47,5.22,0.59,4.2
6/2/2008 13:00,0.647766667,0.1344,232.3855,2.81,0,0.716666667,1.583333333,2008,6,2,13,18.57,11.23,5.27,0.73,3.35
6/2/2008 14:00,0.5349,0.055733333,232.6791667,2.263333333,0,0,0.616666667,2008,6,2,14,17.84,11.11,4.83,0.59,1.92
6/2/2008 15:00,0.667566667,0.148,235.9443333,2.87,0,0.883333333,1.616666667,2008,6,2,15,17.49,11.23,3.38,0.16,1.02
6/2/2008 16:00,0.4526,0.0656,235.2503333,1.936666667,0,0.066666667,0.633333333,2008,6,2,16,17.26,11.29,2.18,0.01,0.58
6/2/2008 17:00,0.401,0.1305,235.498,1.846666667,0,0.333333333,1.583333333,2008,6,2,17,16.84,11.35,1.9,0.01,0.17
6/2/2008 18:00,0.390733333,0.128133333,234.6496667,1.71,0,0.666666667,1.966666667,2008,6,2,18,16.07,11.17,1.85,0.01,0.02
6/2/2008 19:00,1.319033333,0.1138,232.581,5.63,0,0,18.2,2008,6,2,19,14.2,10.31,2.08,0,0
6/2/2008 20:00,0.645933333,0.162666667,234.831,2.85,0,0.883333333,5.566666667,2008,6,2,20,13.36,10.01,2.31,0,0
6/2/2008 21:00,0.6823,0.0743,234.9305,2.91,0,0.033333333,0.633333333,2008,6,2,21,12.87,9.77,2.48,0,0
6/2/2008 22:00,1.022833333,0.1678,235.8136667,4.41,0,0.383333333,1.566666667,2008,6,2,22,12.48,9.52,2.57,0,0
6/2/2008 23:00,0.337533333,0.156833333,240.2361667,1.56,0,0.55,1.616666667,2008,6,2,23,12.07,9.28,2.58,0,0
6/3/2008 0:00,0.214233333,0.072333333,238.6231667,0.95,0,0,0.65,2008,6,3,0,11.62,9.09,2.59,0,0
6/3/2008 1:00,0.328,0.162366667,234.5936667,1.536666667,0,0.866666667,1.55,2008,6,3,1,11.19,8.91,2.64,0,0
6/3/2008 2:00,0.2106,0.058333333,233.9905,0.926666667,0,0,0.633333333,2008,6,3,2,10.79,8.73,2.7,0.01,0
6/3/2008 3:00,1.047533333,0.128966667,234.4421667,4.533333333,0,0.6,12.53333333,2008,6,3,3,10.37,8.48,2.69,0.01,0
6/3/2008 4:00,0.351933333,0.091666667,234.8955,1.623333333,0,0.333333333,1.483333333,2008,6,3,4,11.38,8.61,3.03,0,0.02
6/3/2008 5:00,0.283833333,0.062766667,234.2366667,1.303333333,0,0,0.633333333,2008,6,3,5,13.17,9.03,3.91,0,0.17
6/3/2008 6:00,0.882233333,0.1651,233.1056667,4.036666667,0,0.866666667,4.666666667,2008,6,3,6,14.92,9.46,4.03,0,0.65
6/3/2008 7:00,1.8764,0.067533333,231.987,8.05,2.666666667,0,18.03333333,2008,6,3,7,16.44,9.64,4.08,0.05,1.62
6/3/2008 8:00,1.668833333,0.1352,234.387,7.13,5.383333333,0.733333333,18.36666667,2008,6,3,8,17.8,9.83,4.09,0.1,2.65
6/3/2008 9:00,1.691933333,0.073066667,232.667,7.22,7.866666667,0.133333333,17.21666667,2008,6,3,9,18.88,9.83,3.99,0.09,3.55
6/3/2008 10:00,1.286666667,0.067033333,231.5476667,5.473333333,0,0.233333333,17.91666667,2008,6,3,10,19.7,9.83,3.86,0.08,4.95
6/3/2008 11:00,1.615966667,0.0996,232.085,6.976666667,0,0.633333333,17.11666667,2008,6,3,11,20.28,9.77,3.79,0.09,5.08
6/3/2008 12:00,0.6577,0.057133333,233.1078333,3.096666667,0,0,3.433333333,2008,6,3,12,20.67,9.77,3.71,0.07,4.52
6/3/2008 13:00,0.3804,0.1441,233.8786667,1.786666667,0,0.8,0.616666667,2008,6,3,13,20.9,9.7,3.6,0.05,3.1
6/3/2008 14:00,0.261633333,0.074266667,234.965,1.173333333,0,0,1.466666667,2008,6,3,14,20.94,9.64,3.42,0.03,2.4
6/3/2008 15:00,0.4005,0.1055,235.9763333,1.766666667,0,0.616666667,0.633333333,2008,6,3,15,20.69,9.52,3.32,0.02,1.58
6/3/2008 16:00,0.9616,0.086666667,234.9158333,4.173333333,0,0.25,1.516666667,2008,6,3,16,20.11,9.52,3.34,0.01,0.73
6/3/2008 17:00,0.212233333,0.065733333,235.5288333,0.943333333,0,0.1,0.633333333,2008,6,3,17,19.06,9.95,3.11,0.01,0.2
6/3/2008 18:00,0.314333333,0.142633333,234.175,1.446666667,0,0.75,1.483333333,2008,6,3,18,17.4,10.38,2.9,0.01,0.02
6/3/2008 19:00,2.1401,0.2273,233.9776667,9.493333333,13.15,6.883333333,1.7,2008,6,3,19,15.69,10.07,3.11,0.01,0
6/3/2008 20:00,3.492166667,0.371666667,232.0626667,15.25,11.6,0.816666667,14.85,2008,6,3,20,14.84,9.83,3.79,0.01,0
6/3/2008 21:00,2.056966667,0.0952,233.85,8.833333333,0,0,9.916666667,2008,6,3,21,14.07,9.64,3.84,0.01,0
6/3/2008 22:00,2.540233333,0.151466667,233.9088333,10.94333333,0.2,14.56666667,6.716666667,2008,6,3,22,13.44,9.4,3.4,0.01,0
6/3/2008 23:00,1.754233333,0.193333333,236.7453333,7.593333333,7.416666667,14.28333333,0.65,2008,6,3,23,12.92,9.22,2.61,0.01,0
6/4/2008 0:00,0.813666667,0.074033333,234.6338333,3.563333333,8.283333333,0.6,1.533333333,2008,6,4,0,12.51,9.03,2.1,0.01,0
6/4/2008 1:00,0.290766667,0.142166667,234.4291667,1.383333333,0,1.066666667,0.616666667,2008,6,4,1,12.18,8.85,1.89,0.01,0
6/4/2008 2:00,0.271833333,0.0612,235.2993333,1.203333333,0,0.15,1.5,2008,6,4,2,11.86,8.73,1.78,0.01,0
6/4/2008 3:00,0.2665,0.113266667,236.0256667,1.243333333,0,0.816666667,0.65,2008,6,4,3,11.56,8.54,1.79,0.01,0
6/4/2008 4:00,0.390133333,0.068566667,235.7526667,1.766666667,0,0.383333333,2.983333333,2008,6,4,4,11.95,8.54,2.29,0.01,0.02
6/4/2008 5:00,0.8097,0.056633333,235.0055,3.463333333,0,0.4,9.7,2008,6,4,5,12.76,8.54,3.02,0.01,0.12
6/4/2008 6:00,1.2037,0.127566667,234.2085,5.31,0,0.716666667,8.283333333,2008,6,4,6,13.56,8.48,3.03,0.02,0.58
6/4/2008 7:00,3.447433333,0.092233333,229.4943333,15.11,0,31.21666667,16.75,2008,6,4,7,14.46,8.42,3.08,0.03,1.33
6/4/2008 8:00,1.591033333,0.130466667,232.3595,6.84,0,1.116666667,18.08333333,2008,6,4,8,15.47,8.48,3.25,0.04,2.3
6/4/2008 9:00,1.338666667,0.034533333,235.116,5.666666667,0,0.35,17.56666667,2008,6,4,9,16.47,8.67,3.3,0.05,3.35
6/4/2008 10:00,1.189566667,0.1522,235.6625,5.216666667,0,8.416666667,6.65,2008,6,4,10,17.3,8.85,3.15,0.06,3.8
6/4/2008 11:00,2.097433333,0.076366667,233.398,9.096666667,0,28.21666667,0.616666667,2008,6,4,11,18.27,9.09,3.03,0.05,4.05
6/4/2008 12:00,0.862466667,0.162966667,235.1548333,3.883333333,0,8.316666667,1.516666667,2008,6,4,12,18.8,9.16,2.99,0.04,3.6
6/4/2008 13:00,0.336066667,0.0927,236.0863333,1.583333333,0,0.366666667,0.633333333,2008,6,4,13,18.77,9.03,3.02,0.04,3.02
6/4/2008 14:00,0.992166667,0.126333333,234.4371667,4.34,0,10.93333333,1.5,2008,6,4,14,18.23,8.85,2.97,0.03,1.92
6/4/2008 15:00,1.9496,0.195633333,235.7348333,8.433333333,0,27.13333333,0.633333333,2008,6,4,15,17.37,8.79,2.86,0.03,1.17
6/4/2008 16:00,0.515333333,0.104366667,235.9771667,2.31,0,3.683333333,1.55,2008,6,4,16,16.62,8.97,2.74,0.02,0.55
6/4/2008 17:00,0.2493,0.064466667,236.3935,1.116666667,0,0.8,0.633333333,2008,6,4,17,15.86,9.16,2.48,0.01,0.17
6/4/2008 18:00,0.6007,0.115,234.441,2.653333333,0,0.866666667,5.3,2008,6,4,18,14.83,9.46,1.94,0.01,0.02
6/4/2008 19:00,0.873433333,0.069866667,233.8256667,3.9,0,0.15,7.466666667,2008,6,4,19,13.72,9.28,1.84,0.01,0
6/4/2008 20:00,0.9557,0.1346,234.06,4.266666667,0,1.066666667,0.633333333,2008,6,4,20,13.19,9.09,1.96,0.01,0
6/4/2008 21:00,1.966,0.114766667,234.5425,8.52,0.383333333,0.166666667,1.55,2008,6,4,21,12.87,9.03,2.12,0.01,0
6/4/2008 22:00,2.1174,0.130666667,233.2655,9.246666667,8.216666667,0.733333333,0.616666667,2008,6,4,22,12.65,8.97,2.23,0.01,0
6/4/2008 23:00,1.353266667,0.099466667,237.6518333,5.75,8.95,0.366666667,1.5,2008,6,4,23,12.45,8.97,2.3,0.02,0
6/5/2008 0:00,0.922166667,0.067666667,236.3758333,3.91,0,0.083333333,11.65,2008,6,5,0,12.24,8.97,2.38,0.02,0
6/5/2008 1:00,0.336133333,0.1201,237.4531667,1.54,0,0.766666667,1.5,2008,6,5,1,12.08,8.97,2.51,0.02,0
6/5/2008 2:00,0.242833333,0.0522,237.0813333,1.06,0,0,0.633333333,2008,6,5,2,11.95,8.91,2.58,0.03,0
6/5/2008 3:00,0.351733333,0.1342,234.5375,1.633333333,0,0.8,1.483333333,2008,6,5,3,11.68,8.79,2.5,0.02,0
6/5/2008 4:00,0.241733333,0.049566667,233.5845,1.073333333,0,0,0.616666667,2008,6,5,4,12.18,8.79,2.87,0.02,0.02
6/5/2008 5:00,0.284866667,0.109333333,235.2843333,1.32,0,0.55,0.633333333,2008,6,5,5,13.21,9.09,3.49,0.02,0.08
6/5/2008 6:00,0.653833333,0.095966667,234.6271667,2.946666667,0,0.266666667,1.5,2008,6,5,6,14.67,9.52,3.99,0.05,0.3
6/5/2008 7:00,1.228966667,0.0723,232.801,5.316666667,0,0.116666667,11.91666667,2008,6,5,7,15.8,9.89,4.59,0.13,0.73
6/5/2008 8:00,1.480466667,0.1088,234.5548333,6.27,0,0.7,17.48333333,2008,6,5,8,16.63,10.19,4.89,0.19,1.17
6/5/2008 9:00,1.2891,0.055733333,232.482,5.456666667,0,0,18.05,2008,6,5,9,17.46,10.5,5.08,0.33,1.58
6/5/2008 10:00,1.254033333,0.111066667,230.4496667,5.41,0,0.783333333,16.9,2008,6,5,10,18.15,10.68,5.23,0.47,2.33
6/5/2008 11:00,1.291333333,0.045166667,232.7721667,5.476666667,0,0,18.03333333,2008,6,5,11,18.57,10.8,5.6,0.65,2.48
6/5/2008 12:00,1.136766667,0.105833333,233.1778333,4.993333333,0,0.566666667,9.15,2008,6,5,12,18.4,10.86,6.14,0.73,2.35
6/5/2008 13:00,0.408933333,0.1276,233.613,1.896666667,0,0.233333333,1.216666667,2008,6,5,13,17.87,10.86,6.57,0.7,1.95
6/5/2008 14:00,0.392833333,0.0593,234.1546667,1.876666667,0,0.15,0.9,2008,6,5,14,17.27,10.86,6.72,0.69,1.3
6/5/2008 15:00,0.261833333,0.1376,234.9185,1.243333333,0,0.716666667,0.633333333,2008,6,5,15,16.69,10.86,6.78,0.48,0.67
6/5/2008 16:00,0.2521,0.057933333,234.6303333,1.103333333,0,0,1.5,2008,6,5,16,16.01,10.74,6.71,0.46,0.33
6/5/2008 17:00,0.896866667,0.131166667,234.9505,3.826666667,0,0.9,11.15,2008,6,5,17,15.3,10.56,6.66,0.52,0.1
6/5/2008 18:00,0.4042,0.062566667,235.6876667,1.77,0,0,3.5,2008,6,5,18,14.65,10.19,6.62,0.58,0
6/5/2008 19:00,1.360433333,0.223933333,235.4371667,6.02,10.51666667,0.366666667,0.633333333,2008,6,5,19,14.19,9.89,6.45,0.55,0
6/5/2008 20:00,1.8538,0.221966667,235.6946667,8.036666667,9.4,0.616666667,10.43333333,2008,6,5,20,13.96,9.77,6.14,0.65,0
6/5/2008 21:00,0.958566667,0.121766667,237.4911667,4.12,1.333333333,0,4.6,2008,6,5,21,13.79,9.7,5.6,0.75,0
6/5/2008 22:00,0.902766667,0.208833333,239.9326667,4.01,7.866666667,0.816666667,1.566666667,2008,6,5,22,13.69,9.64,5.46,0.8,0
6/5/2008 23:00,0.261666667,0.071166667,242.2401667,1.233333333,0,0,0.666666667,2008,6,5,23,13.61,9.64,5.13,0.89,0
6/6/2008 0:00,0.3117,0.141533333,242.4645,1.476666667,0,0.566666667,0.783333333,2008,6,6,0,13.5,9.58,4.78,1.03,0
6/6/2008 1:00,0.320066667,0.109766667,241.177,1.473333333,0,0.383333333,1.4,2008,6,6,1,13.4,9.52,4.57,1.1,0
6/6/2008 2:00,0.268333333,0.084066667,239.9806667,1.25,0,0,0.666666667,2008,6,6,2,13.29,9.46,4.44,1.09,0
6/6/2008 3:00,0.369333333,0.169366667,240.9571667,1.78,0,0.916666667,1.566666667,2008,6,6,3,13.12,9.34,4.3,1.03,0
6/6/2008 4:00,0.270466667,0.085633333,240.7358333,1.266666667,0,0,0.65,2008,6,6,4,12.98,9.28,4.36,1.08,0
6/6/2008 5:00,1.042933333,0.122666667,239.4441667,4.41,0,0.566666667,13.13333333,2008,6,6,5,12.98,9.22,4.39,1.17,0.02
6/6/2008 6:00,0.6655,0.1171,239.5413333,2.996666667,0,0.25,0.65,2008,6,6,6,13.1,9.28,4.49,1.22,0.2
6/6/2008 7:00,0.903,0.0879,238.1888333,3.86,0,0.05,9.616666667,2008,6,6,7,13.28,9.28,5.11,1.22,0.2
6/6/2008 8:00,1.492066667,0.111333333,237.5118333,6.27,0,0.733333333,18.8,2008,6,6,8,13.4,9.22,5.77,1.11,0.98
6/6/2008 9:00,1.269766667,0.056466667,236.8628333,5.306666667,0,0,17.83333333,2008,6,6,9,13.33,9.03,6.46,0.79,1.4
6/6/2008 10:00,0.642466667,0.120866667,238.9781667,2.783333333,0,0.783333333,7.083333333,2008,6,6,10,13.26,8.79,6.92,0.5,1.9
6/6/2008 11:00,0.4609,0.1348,239.1713333,2.086666667,0,0,1.433333333,2008,6,6,11,13.41,8.61,6.94,0.31,1.98
6/6/2008 12:00,0.4323,0.211066667,238.3261667,2.056666667,0,0.516666667,0.65,2008,6,6,12,13.68,8.48,6.69,0.23,1.9
6/6/2008 13:00,0.393266667,0.110266667,240.1043333,1.85,0,0.333333333,1.433333333,2008,6,6,13,13.94,8.42,6.32,0.19,1.83
6/6/2008 14:00,0.631766667,0.0778,238.7185,2.87,0,0,0.65,2008,6,6,14,14.04,8.42,5.84,0.17,0.83
6/6/2008 15:00,0.6988,0.154466667,240.2415,3.126666667,0,0.783333333,1.333333333,2008,6,6,15,13.9,8.36,5.1,0.17,0.73
6/6/2008 16:00,0.521833333,0.083533333,241.9133333,2.393333333,0,0,0.783333333,2008,6,6,16,13.7,8.42,4.46,0.19,0.38
6/6/2008 17:00,0.4432,0.131666667,241.9213333,2.153333333,0,0.85,0.666666667,2008,6,6,17,13.3,8.54,3.67,0.18,0.12
6/6/2008 18:00,0.927633333,0.063566667,239.4331667,3.993333333,0,0.083333333,10.3,2008,6,6,18,12.72,8.67,2.6,0.38,0.02
6/6/2008 19:00,0.643633333,0.131633333,240.2223333,2.773333333,0,0.183333333,2.666666667,2008,6,6,19,11.9,8.54,1.91,0.4,0
6/6/2008 20:00,3.063566667,0.290633333,237.9106667,12.99666667,7.916666667,0.633333333,18.43333333,2008,6,6,20,11.45,8.36,2.02,0.36,0
6/6/2008 21:00,2.966366667,0.0837,236.5068333,12.51333333,8.9,0,17.76666667,2008,6,6,21,11.16,8.24,2.17,0.32,0
6/6/2008 22:00,1.011033333,0.1581,240.3858333,4.213333333,0,0.8,2.216666667,2008,6,6,22,10.99,8.12,2.36,0.31,0
6/6/2008 23:00,0.5453,0.070733333,242.5088333,2.23,0,0,0.666666667,2008,6,6,23,10.84,8.06,2.51,0.41,0
6/7/2008 0:00,0.618233333,0.121533333,242.662,2.596666667,0,0.516666667,1.45,2008,6,7,0,10.69,7.93,2.63,0.56,0
6/7/2008 1:00,0.557133333,0.099266667,241.1125,2.306666667,0,0.316666667,0.666666667,2008,6,7,1,10.52,7.87,2.78,0.66,0
6/7/2008 2:00,0.532466667,0.061066667,241.1971667,2.236666667,0,0,0.666666667,2008,6,7,2,10.3,7.75,2.91,0.69,0
6/7/2008 3:00,0.640833333,0.1591,241.0091667,2.69,0,0.816666667,1.416666667,2008,6,7,3,10.07,7.63,2.99,0.7,0
6/7/2008 4:00,0.5263,0.054,241.8626667,2.196666667,0,0,0.666666667,2008,6,7,4,10.01,7.57,3.19,0.62,0
6/7/2008 5:00,0.620966667,0.131733333,241.9555,2.563333333,0,0.7,1.416666667,2008,6,7,5,10.28,7.63,3.39,0.51,0.08
6/7/2008 6:00,1.093866667,0.069966667,240.6356667,4.553333333,0,0.083333333,9.933333333,2008,6,7,6,10.65,7.75,3.47,0.42,0.25
6/7/2008 7:00,1.465666667,0.084433333,239.1175,6.156666667,0,0.216666667,8.95,2008,6,7,7,11.09,7.87,3.55,0.36,0.55
6/7/2008 8:00,1.919133333,0.116333333,237.0538333,8.056666667,0,0.55,18.66666667,2008,6,7,8,11.66,8.06,3.59,0.31,0.92
6/7/2008 9:00,1.616233333,0.0544,239.0065,6.723333333,0,0,18.15,2008,6,7,9,12.34,8.3,3.59,0.37,1.62
6/7/2008 10:00,1.7248,0.177533333,239.6951667,7.17,0,0.833333333,19.01666667,2008,6,7,10,13,8.48,3.46,0.48,2.65
6/7/2008 11:00,1.9203,0.160866667,238.1111667,8.08,0,4.483333333,18.01666667,2008,6,7,11,13.74,8.67,3.31,0.57,2.2
6/7/2008 12:00,1.952233333,0.202733333,238.3505,8.32,0,4.5,18.78333333,2008,6,7,12,14.49,8.73,3.22,0.62,2.27
6/7/2008 13:00,3.901166667,0.159933333,236.226,16.62,7.75,25.65,18.63333333,2008,6,7,13,14.81,8.73,3.07,0.52,1.67
6/7/2008 14:00,2.289233333,0.1353,236.1648333,9.753333333,9.35,0.883333333,17.71666667,2008,6,7,14,14.89,8.79,2.93,0.42,1.15
