DateTime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,YEAR,MO,DY,HR,T2M,QV2M,WS10M,PRECTOTCORR,ALLSKY_SFC_UV_INDEX,hour,day_of_week,month,is_weekend,power_lag_1,power_lag_2,power_lag_3,power_lag_12,power_lag_24,power_lag_48,power_lag_168,rolling_mean_3h,rolling_mean_24h,rolling_std_24h,rolling_mean_168h
2008-05-23 18:00:00,1.219233333,0.1244,239.8481667,5.106666667,0.0,0.333333333,16.75,2008.0,5.0,23.0,18.0,17.59,9.77,1.22,0.0,0.02,18,4,5,0,1.346366667,1.4302,1.317033333,1.509833333,0.253533333,0.374133333,1.2418,1.364533333333335,1.1373166667083334,0.6559492119358489,1.014478393547619
2008-05-23 19:00:00,0.2457,0.129766667,239.8673333,1.15,0.0,0.416666667,0.65,2008.0,5.0,23.0,19.0,16.13,9.09,1.82,0.01,0.0,19,4,5,0,1.219233333,1.346366667,1.4302,1.829066667,1.347366667,0.922166667,1.058103448,1.331933333333335,1.1775541667083333,0.6284202237159161,1.0143440681488094
2008-05-23 20:00:00,0.452633333,0.0929,239.656,2.05,0.0,0.0,1.583333333,2008.0,5.0,23.0,20.0,15.33,8.97,2.08,0.02,0.0,20,4,5,0,0.2457,1.219233333,1.346366667,1.582366667,0.839166667,1.303066667,2.322066667,0.9371000000000017,1.1316513889166666,0.6551442531750022,1.0095083333392856
2008-05-23 21:00:00,0.680533333,0.1442,237.6165,3.01,0.0,0.75,0.633333333,2008.0,5.0,23.0,21.0,14.8,8.85,2.06,0.03,0.0,21,4,5,0,0.452633333,0.2457,1.219233333,1.569333333,1.339566667,2.271766667,3.3417,0.6391888886666682,1.1155458333333332,0.6672856992056296,0.998380753970238
2008-05-23 22:00:00,0.690933333,0.088566667,239.3373333,2.946666667,0.0,0.0,1.633333333,2008.0,5.0,23.0,22.0,14.28,8.79,2.13,0.02,0.0,22,4,5,0,0.680533333,0.452633333,0.2457,2.708666667,1.6838,2.225466667,1.9099,0.45962222200000163,1.0880861110833333,0.6712146151180087,0.9825404761904762
2008-05-23 23:00:00,0.873266667,0.191133333,241.9546667,3.706666667,0.0,0.783333333,0.666666667,2008.0,5.0,23.0,23.0,13.83,8.79,2.28,0.03,0.0,23,4,5,0,0.690933333,0.680533333,0.452633333,1.632733333,1.245866667,1.93,0.406033333,0.6080333330000016,1.046716666625,0.6634543763633439,0.975284722220238
2008-05-24 00:00:00,0.2709,0.091633333,243.8138333,1.173333333,0.0,0.0,1.533333333,2008.0,5.0,24.0,0.0,13.64,8.85,2.29,0.04,0.0,0,5,5,1,0.873266667,0.690933333,0.680533333,1.359466667,0.2808,0.262166667,0.296566667,0.7482444443333348,1.031191666625,0.6629508763879295,0.9780658730178573
2008-05-24 01:00:00,0.258833333,0.1459,242.729,1.22,0.0,0.6,0.666666667,2008.0,5.0,24.0,1.0,13.3,8.79,2.32,0.03,0.0,1,5,5,1,0.2709,0.873266667,0.690933333,1.375033333,0.230466667,0.341166667,0.803266667,0.6117000000000016,1.0307791666250001,0.6634409827568041,0.9779130952380952
2008-05-24 02:00:00,0.2913,0.120033333,242.9758333,1.3,0.0,0.166666667,1.616666667,2008.0,5.0,24.0,2.0,12.98,8.73,2.33,0.03,0.0,2,5,5,1,0.258833333,0.2709,0.873266667,1.351433333,0.2945,0.264166667,0.273766667,0.4676666666666683,1.0319611110416667,0.6619768585868131,0.9746724206309525
2008-05-24 03:00:00,0.454,0.1122,243.1238333,1.91,0.0,0.233333333,4.216666667,2008.0,5.0,24.0,3.0,12.72,8.67,2.25,0.06,0.0,3,5,5,1,0.2913,0.258833333,0.2709,1.317033333,0.235433333,0.310333333,0.3291,0.2736777776666683,1.0318277777083333,0.6621321579119693,0.9747767857083334
2008-05-24 04:00:00,0.985766667,0.131333333,242.7225,4.086666667,0.0,0.533333333,12.96666667,2008.0,5.0,24.0,4.0,12.89,8.85,2.07,0.14,0.02,4,5,5,1,0.454,0.2913,0.258833333,1.4302,0.215166667,0.279,0.222833333,0.3347111110000016,1.0409347221666667,0.6521298626700369,0.9755202380892857
2008-05-24 05:00:00,0.213166667,0.076733333,243.8328333,0.916666667,0.0,0.0,0.683333333,2008.0,5.0,24.0,5.0,13.87,9.28,2.43,0.29,0.1,5,5,5,1,0.985766667,0.454,0.2913,1.346366667,0.3184,0.246333333,0.3491,0.5770222223333349,1.0730430555000001,0.6282375340305265,0.9800615079345237
2008-05-24 06:00:00,0.319766667,0.170766667,241.9451667,1.456666667,0.0,0.783333333,1.516666667,2008.0,5.0,24.0,6.0,14.15,9.34,3.51,0.49,0.48,6,5,5,1,0.213166667,0.985766667,0.454,1.219233333,1.509833333,0.624933333,0.235133333,0.5509777780000017,1.0686583332916666,0.6340736147134369,0.9792523809523809
2008-05-24 07:00:00,0.553966667,0.1038,239.6206667,2.48,0.0,0.0,1.85,2008.0,5.0,24.0,7.0,14.62,9.77,4.26,0.67,1.17,7,5,5,1,0.319766667,0.213166667,0.985766667,0.2457,1.829066667,0.9955,0.8256,0.5062333336666683,1.0190722222083333,0.6445196254211415,0.9797561507976191
2008-05-24 08:00:00,1.4882,0.161066667,240.2046667,6.206666667,0.0,0.75,19.26666667,2008.0,5.0,24.0,8.0,15.4,10.13,4.88,0.67,2.38,8,5,5,1,0.553966667,0.319766667,0.213166667,0.452633333,1.582366667,1.601733333,1.958633333,0.362300000333335,0.9659430555416666,0.6271680577143313,0.9781392857202381
2008-05-24 09:00:00,1.3814,0.119866667,240.0968333,5.716666667,0.0,0.016666667,19.3,2008.0,5.0,24.0,9.0,15.94,10.44,5.01,0.37,3.27,9,5,5,1,1.4882,0.553966667,0.319766667,0.680533333,1.569333333,1.270766667,2.185066667,0.787311111333335,0.9620194444166666,0.6234273969822061,0.9753390873095239
2008-05-24 10:00:00,1.364933333,0.1628,237.7223333,5.723333333,0.0,0.45,18.66666667,2008.0,5.0,24.0,10.0,16.62,10.62,4.83,0.07,3.1,10,5,5,1,1.3814,1.4882,0.553966667,0.690933333,2.708666667,1.138766667,1.665833333,1.1411888890000015,0.9541888888750001,0.6166105744773354,0.9705553571488095
2008-05-24 11:00:00,0.510266667,0.238833333,239.3056667,2.443333333,0.0,0.833333333,1.633333333,2008.0,5.0,24.0,11.0,18.09,10.74,4.89,0.04,3.12,11,5,5,1,1.364933333,1.3814,1.4882,0.873266667,1.632733333,0.235833333,0.9463,1.4115111110000018,0.8981999999583334,0.5004381732603409,0.9687642857202382
2008-05-24 12:00:00,0.930666667,0.260666667,240.5276667,4.176666667,0.0,0.0,5.666666667,2008.0,5.0,24.0,12.0,19.47,10.68,4.96,0.07,3.33,12,5,5,1,0.510266667,1.364933333,1.3814,0.2709,1.359466667,0.2203,0.534933333,1.085533333333335,0.8514305555416667,0.4808750317646582,0.9661688492142857
2008-05-24 13:00:00,1.072533333,0.3155,242.6343333,4.763333333,0.0,1.016666667,9.683333333,2008.0,5.0,24.0,13.0,20.05,10.68,4.68,0.2,3.92,13,5,5,1,0.930666667,0.510266667,1.364933333,0.258833333,1.375033333,0.328633333,1.540566667,0.9352888890000016,0.8335638888750001,0.4689977637920117,0.9685244047738095
2008-05-24 14:00:00,1.208333333,0.172166667,239.6958333,5.053333333,0.0,0.0,15.66666667,2008.0,5.0,24.0,14.0,20.33,10.86,4.0,0.15,3.25,14,5,5,1,1.072533333,0.930666667,0.510266667,0.2913,1.351433333,0.431033333,0.910866667,0.8378222223333349,0.8209597222083334,0.4577430089724063,0.9657384920714285
2008-05-24 15:00:00,1.434066667,0.227166667,239.5258333,5.983333333,0.0,0.866666667,19.25,2008.0,5.0,24.0,15.0,20.51,11.17,3.53,0.12,1.62,15,5,5,1,1.208333333,1.072533333,0.930666667,0.454,1.317033333,0.445133333,0.411733333,1.0705111110000016,0.8149972222083334,0.45142104422507967,0.9675091269880953
2008-05-24 16:00:00,1.282733333,0.0671,240.362,5.263333333,0.0,0.0,18.33333333,2008.0,5.0,24.0,16.0,20.51,11.47,3.37,0.14,0.67,16,5,5,1,1.434066667,1.208333333,1.072533333,0.985766667,1.4302,0.3231,0.4866,1.2383111110000016,0.8198736111249999,0.45766886081989033,0.973594444452381
2008-05-24 17:00:00,1.591533333,0.172933333,239.6095,6.613333333,0.0,0.65,19.18333333,2008.0,5.0,24.0,17.0,19.72,11.84,2.84,0.19,0.17,17,5,5,1,1.282733333,1.434066667,1.208333333,0.213166667,1.346366667,0.252933333,0.515866667,1.3083777776666683,0.8137291666666666,0.4500450606525403,0.9783333333392855
2008-05-24 18:00:00,2.1219,0.2883,239.2031667,8.896666667,0.0,0.166666667,19.18333333,2008.0,5.0,24.0,18.0,17.88,11.72,2.57,0.67,0.02,18,5,5,1,1.591533333,1.282733333,1.434066667,0.319766667,1.219233333,0.253533333,0.826333333,1.4361111110000018,0.8239444444166666,0.4651883662899194,0.9847361111130952
2008-05-24 19:00:00,1.843766667,0.523866667,239.8788333,7.943333333,0.0,0.4,7.033333333,2008.0,5.0,24.0,19.0,16.49,11.05,2.87,0.95,0.0,19,5,5,1,2.1219,1.591533333,1.282733333,0.553966667,0.2457,1.347366667,1.7635,1.6653888886666686,0.8615555555416666,0.5304505875252353,0.9924478174642857
2008-05-24 20:00:00,1.088133333,0.3553,240.2868333,4.733333333,0.0,0.45,1.65,2008.0,5.0,24.0,20.0,15.94,10.86,2.97,1.33,0.0,20,5,5,1,1.843766667,2.1219,1.591533333,1.4882,0.452633333,0.839166667,1.837733333,1.8524000000000018,0.9281416666666668,0.5497328027261179,0.9929255952440477
2008-05-24 21:00:00,2.2391,0.270233333,237.8113333,9.516666667,4.783333333,0.216666667,8.9,2008.0,5.0,24.0,21.0,15.52,10.74,3.02,1.38,0.0,21,5,5,1,1.088133333,1.843766667,2.1219,1.3814,0.680533333,1.339566667,2.470066667,1.6846000000000017,0.9546208333333333,0.5410699222890251,0.988463690482143
2008-05-24 22:00:00,1.884133333,0.345733333,239.3025,8.01,3.85,1.25,3.833333333,2008.0,5.0,24.0,22.0,14.95,10.44,3.09,0.8,0.0,22,5,5,1,2.2391,1.088133333,1.843766667,1.364933333,0.690933333,1.6838,2.8943,1.7236666666666685,1.019561111125,0.5973474780038718,0.9870888888928571
2008-05-24 23:00:00,1.546866667,0.125233333,240.4666667,6.47,8.483333333,0.1,1.583333333,2008.0,5.0,24.0,23.0,14.11,9.89,3.45,0.36,0.0,23,5,5,1,1.884133333,2.2391,1.088133333,0.510266667,0.873266667,1.245866667,3.340533333,1.737122222000002,1.0692777777916667,0.6181008501362408,0.9810759920654761
2008-05-25 00:00:00,0.755933333,0.177333333,241.3801667,3.183333333,0.0,0.783333333,0.666666667,2008.0,5.0,25.0,0.0,13.91,9.64,3.86,0.3,0.0,0,6,5,1,1.546866667,1.884133333,2.2391,0.930666667,0.2709,0.2808,1.062133333,1.8900333333333352,1.0973444444583333,0.6240779036680785,0.9703994047678572
2008-05-25 01:00:00,0.719033333,0.165866667,241.1493333,3.053333333,0.0,0.283333333,1.583333333,2008.0,5.0,25.0,1.0,13.77,9.52,3.81,0.31,0.0,1,6,5,1,0.755933333,1.546866667,1.884133333,1.072533333,0.258833333,0.230466667,1.409466667,1.3956444443333351,1.1175541666666666,0.6036711250055077,0.9685767857202382
2008-05-25 02:00:00,0.588066667,0.149766667,241.9075,2.506666667,0.0,0.45,0.666666667,2008.0,5.0,25.0,2.0,13.77,9.46,3.69,0.13,0.0,2,6,5,1,0.719033333,0.755933333,1.546866667,1.208333333,0.2913,0.2945,1.493466667,1.0072777776666684,1.1367291666666668,0.5821334851590144,0.9644670634940476
2008-05-25 03:00:00,0.634766667,0.154766667,242.0976667,2.683333333,0.0,0.4,1.566666667,2008.0,5.0,25.0,3.0,13.5,9.28,3.82,0.03,0.0,3,6,5,1,0.588066667,0.719033333,0.755933333,1.434066667,0.454,0.235433333,0.3072,0.6876777776666684,1.1490944444583333,0.5663320786049381,0.9590777777797619
2008-05-25 04:00:00,0.517533333,0.1281,242.1926667,2.206666667,0.0,0.233333333,0.666666667,2008.0,5.0,25.0,4.0,13.33,9.16,3.84,0.01,0.02,4,6,5,1,0.634766667,0.588066667,0.719033333,1.282733333,0.985766667,0.215166667,0.337666667,0.6472888890000018,1.1566263889166668,0.557823869131038,0.9610275793690477
2008-05-25 05:00:00,0.87,0.188033333,242.2391667,3.766666667,0.0,0.583333333,10.31666667,2008.0,5.0,25.0,5.0,14.06,9.46,3.75,0.0,0.12,5,6,5,1,0.517533333,0.634766667,0.588066667,1.591533333,0.213166667,0.3184,0.2518,0.5801222223333351,1.1371166666666668,0.5720658054886741,0.9620982142857143
2008-05-25 06:00:00,0.276566667,0.134066667,244.0633333,1.306666667,0.0,0.0,1.0,2008.0,5.0,25.0,6.0,15.42,10.07,3.66,0.0,0.62,6,6,5,1,0.87,0.517533333,0.634766667,2.1219,0.319766667,1.509833333,0.235133333,0.6741000000000018,1.1644847222083334,0.5407987262898332,0.9657779761904761
2008-05-25 07:00:00,0.2988,0.2011,242.3743333,1.486666667,0.0,0.783333333,0.666666667,2008.0,5.0,25.0,7.0,17.51,10.5,4.87,0.04,1.7,7,6,5,1,0.276566667,0.87,0.517533333,1.843766667,0.553966667,1.829066667,0.350466667,0.5547000000000017,1.1626847222083334,0.5437961236479459,0.9660246031785714
2008-05-25 08:00:00,0.637033333,0.105633333,239.396,2.803333333,0.0,0.0,1.616666667,2008.0,5.0,25.0,8.0,19.01,10.62,6.05,0.08,2.75,8,6,5,1,0.2988,0.276566667,0.87,1.088133333,1.4882,1.582366667,0.5562,0.4817888890000018,1.15205277775,0.5585101835851546,0.9657170634940476
2008-05-25 09:00:00,0.8817,0.193833333,238.2535,3.886666667,0.0,0.95,0.65,2008.0,5.0,25.0,9.0,19.84,10.68,6.3,0.33,4.1,9,6,5,1,0.637033333,0.2988,0.276566667,2.2391,1.3814,1.569333333,0.6113,0.4041333333333352,1.1165874999583334,0.5632412638517963,0.9661982142857143
2008-05-25 10:00:00,0.736766667,0.0955,240.2308333,3.123333333,0.0,0.0,1.583333333,2008.0,5.0,25.0,10.0,20.13,10.62,5.53,0.29,4.85,10,6,5,1,0.8817,0.637033333,0.2988,1.884133333,1.364933333,2.708666667,1.651233333,0.6058444443333352,1.0957666666249999,0.5622616943344775,0.9678077380952381
2008-05-25 11:00:00,1.7427,0.160966667,238.4631667,7.54,8.766666667,6.25,6.95,2008.0,5.0,25.0,11.0,20.42,10.68,4.8,0.29,4.27,11,6,5,1,0.736766667,0.8817,0.637033333,1.546866667,0.510266667,1.632733333,1.923966667,0.7518333333333351,1.0695930555416666,0.5638056947326071,0.9623644841309525
2008-05-25 12:00:00,2.366566667,0.388333333,237.4206667,10.27333333,18.35,2.35,10.48333333,2008.0,5.0,25.0,12.0,20.58,10.74,4.19,0.32,4.77,12,6,5,1,1.7427,0.736766667,0.8817,0.755933333,0.930666667,1.359466667,1.795033333,1.1203888890000018,1.1209444444166665,0.5667645626870608,0.961285515875
2008-05-25 13:00:00,2.454133333,0.191633333,239.9801667,10.49666667,0.05,24.66666667,8.833333333,2008.0,5.0,25.0,13.0,20.46,10.8,3.63,0.32,2.4,13,6,5,1,2.366566667,1.7427,0.736766667,0.719033333,1.072533333,1.375033333,1.311466667,1.6153444446666683,1.1807736110833333,0.6191708336051848,0.9646875000059523
2008-05-25 14:00:00,2.230733333,0.323666667,239.3873333,9.56,0.0,21.68333333,10.75,2008.0,5.0,25.0,14.0,20.01,10.8,2.56,0.18,1.8,14,6,5,1,2.454133333,2.366566667,1.7427,0.588066667,1.208333333,1.351433333,0.377066667,2.1878000000000015,1.23834027775,0.6707478922568858,0.9714890873035715
2008-05-25 15:00:00,0.608366667,0.222766667,240.3641667,2.846666667,0.0,4.0,1.233333333,2008.0,5.0,25.0,15.0,20.46,10.74,2.06,0.06,1.05,15,6,5,1,2.230733333,2.454133333,2.366566667,0.634766667,1.434066667,1.317033333,0.270266667,2.3504777776666685,1.28094027775,0.7005635068384608,0.9825228174583333
2008-05-25 16:00:00,2.2208,0.135266667,238.3233333,9.513333333,0.0,28.2,1.15,2008.0,5.0,25.0,16.0,20.48,10.8,1.99,0.02,0.5,16,6,5,1,0.608366667,2.230733333,2.454133333,0.517533333,1.282733333,1.4302,0.282833333,1.7644111110000018,1.2465361110833333,0.7128830709045623,0.9845353174583334
2008-05-25 17:00:00,0.805266667,0.193533333,240.2803333,3.453333333,0.0,1.466666667,1.216666667,2008.0,5.0,25.0,17.0,19.45,11.47,2.16,0.02,0.1,17,6,5,1,2.2208,0.608366667,2.230733333,0.87,1.591533333,1.346366667,0.8451,1.686633333333335,1.2856222222083333,0.7401488329288578,0.9960708333333333
2008-05-25 18:00:00,2.028733333,0.1632,239.1841667,8.653333333,3.633333333,20.51666667,1.7,2008.0,5.0,25.0,18.0,17.74,11.35,2.61,0.43,0.02,18,6,5,1,0.805266667,2.2208,0.608366667,0.276566667,2.1219,1.219233333,0.768866667,1.211477778000002,1.2528611111249999,0.743413620738954,0.9958337301607142
2008-05-25 19:00:00,3.129666667,0.439,237.3953333,13.54333333,20.5,7.683333333,2.766666667,2008.0,5.0,25.0,19.0,17.01,11.05,3.01,0.5,0.0,19,6,5,1,2.028733333,0.805266667,2.2208,0.2988,1.843766667,0.2457,1.7657,1.6849333333333352,1.2489791666666668,0.7389079812974928,1.0033329365059525
2008-05-25 20:00:00,2.847933333,0.2133,236.7048333,12.19333333,10.51666667,2.25,14.5,2008.0,5.0,25.0,20.0,16.89,11.23,3.42,0.48,0.0,20,6,5,1,3.129666667,2.028733333,0.805266667,0.637033333,1.088133333,0.452633333,4.2307,1.9878888890000017,1.3025583333333333,0.8254635315442526,1.0114517857142857
2008-05-25 21:00:00,2.309966667,0.208933333,236.685,9.886666667,1.516666667,4.516666667,1.2,2008.0,5.0,25.0,21.0,16.78,11.29,4.3,0.25,0.0,21,6,5,1,2.847933333,3.129666667,2.028733333,0.8817,2.2391,0.680533333,4.466466667,2.668777777666669,1.3758833333333333,0.881824675410508,1.0032210317440478
2008-05-25 22:00:00,3.978233333,0.341733333,236.4283333,17.02,8.45,18.11666667,16.76666667,2008.0,5.0,25.0,22.0,15.69,10.8,2.44,0.02,0.0,22,6,5,1,2.309966667,2.847933333,3.129666667,0.736766667,1.884133333,0.690933333,2.879566667,2.762522222333335,1.3788361111249998,0.8849539129451082,0.9903847222202382
2008-05-25 23:00:00,0.502433333,0.163933333,242.7941667,2.29,0.0,0.683333333,1.733333333,2008.0,5.0,25.0,23.0,14.65,10.01,2.36,0.0,0.0,23,6,5,1,3.978233333,2.309966667,2.847933333,1.7427,1.546866667,0.873266667,0.882866667,3.0453777776666686,1.4660902777916667,1.0285304106405986,0.9969244047559523
2008-05-26 00:00:00,0.329533333,0.171466667,243.1788333,1.553333333,0.0,0.983333333,0.683333333,2008.0,5.0,26.0,0.0,14.81,10.01,2.73,0.02,0.0,0,0,5,0,0.502433333,3.978233333,2.309966667,2.366566667,0.755933333,0.2709,0.373166667,2.263544444333335,1.4225722222083335,1.046895590977719,0.994659920625
2008-05-26 01:00:00,0.352566667,0.191,239.6835,1.703333333,0.0,0.816666667,1.65,2008.0,5.0,26.0,1.0,15.0,10.07,2.8,0.02,0.0,1,0,5,0,0.329533333,0.502433333,3.978233333,2.454133333,0.719033333,0.258833333,0.2498,1.6033999996666684,1.4048055555416668,1.0622070870198137,0.9944001983988096
2008-05-26 02:00:00,0.287066667,0.114133333,239.3448333,1.34,0.0,0.166666667,1.25,2008.0,5.0,26.0,2.0,14.48,9.77,2.42,0.02,0.0,2,0,5,0,0.352566667,0.329533333,0.502433333,2.230733333,0.588066667,0.2913,0.229466667,0.39484444433333515,1.3895361111250002,1.0750501908689687,0.99501190475
2008-05-26 03:00:00,0.3301,0.204033333,239.824,1.626666667,0.0,1.116666667,1.05,2008.0,5.0,26.0,3.0,13.63,9.22,2.24,0.12,0.0,3,0,5,0,0.287066667,0.352566667,0.329533333,0.608366667,0.634766667,0.454,0.3249,0.32305555566666844,1.376994444458333,1.086501516838152,0.995354761892857
2008-05-26 04:00:00,0.309666667,0.110533333,239.4546667,1.436666667,0.0,0.166666667,1.666666667,2008.0,5.0,26.0,4.0,13.74,9.4,2.39,0.13,0.0,4,0,5,0,0.3301,0.287066667,0.352566667,2.2208,0.517533333,0.985766667,0.228133333,0.32324444466666846,1.3643,1.097276983188906,0.9953857142738096
2008-05-26 05:00:00,0.278433333,0.149166667,239.1593333,1.333333333,0.0,0.683333333,0.65,2008.0,5.0,26.0,5.0,14.98,9.95,2.7,0.23,0.08,5,0,5,0,0.309666667,0.3301,0.287066667,0.805266667,0.87,0.213166667,0.338133333,0.3089444446666684,1.3556388889166666,1.105044229149833,0.9958710317380953
2008-05-26 06:00:00,0.926866667,0.153966667,239.293,4.09,0.0,0.516666667,8.083333333,2008.0,5.0,26.0,6.0,15.55,10.19,2.54,0.44,0.3,6,0,5,0,0.278433333,0.309666667,0.3301,2.028733333,0.276566667,0.319766667,1.259933333,0.30606666666666843,1.3309902777916667,1.1228025610482393,0.9955156745952382
2008-05-26 07:00:00,1.695033333,0.1139,237.7401667,7.12,0.0,0.0,18.95,2008.0,5.0,26.0,7.0,16.09,10.68,2.48,0.18,0.65,7,0,5,0,0.926866667,0.278433333,0.309666667,3.129666667,0.2988,0.553966667,2.265333333,0.5049888890000017,1.358086111125,1.1039386978216332,0.9935331349166665
2008-05-26 08:00:00,1.627766667,0.185933333,238.6545,6.863333333,0.0,0.933333333,19.05,2008.0,5.0,26.0,8.0,17.05,11.23,3.31,0.23,1.5,8,0,5,0,1.695033333,0.926866667,0.278433333,2.847933333,0.637033333,1.4882,1.2916,0.9667777776666684,1.4162625,1.0822656080884199,0.9901384920595236
2008-05-26 09:00:00,1.479266667,0.113666667,240.2866667,6.17,0.0,0.0,18.31666667,2008.0,5.0,26.0,9.0,17.76,11.72,3.41,0.27,2.27,9,0,5,0,1.627766667,1.695033333,0.926866667,2.309966667,0.8817,1.3814,1.3304,1.4165555556666682,1.4575430555833335,1.0700774324657099,0.992139484125
2008-05-26 10:00:00,1.622766667,0.169333333,239.3776667,6.843333333,0.0,0.65,19.18333333,2008.0,5.0,26.0,10.0,18.66,11.96,3.09,0.13,3.0,10,0,5,0,1.479266667,1.627766667,1.695033333,3.978233333,0.736766667,1.364933333,1.298433333,1.6006888890000017,1.4824416667083333,1.0630250002056654,0.9930255952380953
2008-05-26 11:00:00,1.6696,0.103466667,238.316,7.033333333,0.0,0.233333333,18.01666667,2008.0,5.0,26.0,11.0,20.0,12.08,2.57,0.09,4.25,11,0,5,0,1.622766667,1.479266667,1.627766667,0.502433333,1.7427,0.510266667,0.3742,1.5766000003333351,1.5193583333749998,1.0513234146061898,0.994956150797619
2008-05-26 12:00:00,0.7544,0.115933333,240.5031667,3.346666667,0.0,0.15,6.466666667,2008.0,5.0,26.0,12.0,20.32,11.84,2.21,0.39,4.4,12,0,5,0,1.6696,1.622766667,1.479266667,0.329533333,2.366566667,0.930666667,0.265733333,1.5905444446666686,1.5163125000416666,1.0507539656630993,1.0026668650833332
2008-05-26 13:00:00,0.670866667,0.235166667,240.653,3.25,0.0,0.816666667,0.65,2008.0,5.0,26.0,13.0,20.39,11.9,1.08,0.06,4.2,13,0,5,0,0.7544,1.6696,1.622766667,0.352566667,2.454133333,1.072533333,0.217466667,1.348922222333335,1.4491388889166663,1.0455540047752672,1.0055755952440475
2008-05-26 14:00:00,0.5302,0.133533333,242.7028333,2.526666667,0.0,0.0,1.6,2008.0,5.0,26.0,14.0,21.59,12.33,1.69,0.11,2.52,14,0,5,0,0.670866667,0.7544,1.6696,0.287066667,2.230733333,1.208333333,0.3044,1.0316222223333351,1.374836111166667,1.0343324926009623,1.0082744047678571
2008-05-26 15:00:00,0.4538,0.191133333,242.9838333,2.19,0.0,0.833333333,0.666666667,2008.0,5.0,26.0,15.0,22.44,12.76,2.15,0.11,1.33,15,0,5,0,0.5302,0.670866667,0.7544,0.3301,0.608366667,1.434066667,0.229533333,0.6518222223333351,1.303980555625,1.0313933819726524,1.0096184523869047
2008-05-26 16:00:00,0.466666667,0.124333333,241.144,2.173333333,0.0,0.133333333,1.666666667,2008.0,5.0,26.0,16.0,22.9,13.55,1.71,0.11,0.48,16,0,5,0,0.4538,0.5302,0.670866667,0.309666667,2.2208,1.282733333,0.228866667,0.551622222333335,1.2975402778333334,1.0363962633025596,1.0109533730238094
2008-05-26 17:00:00,0.414033333,0.1216,240.3385,2.0,0.0,0.233333333,0.666666667,2008.0,5.0,26.0,17.0,22.49,14.16,1.87,0.23,0.15,17,0,5,0,0.466666667,0.4538,0.5302,0.278433333,0.805266667,1.591533333,0.253366667,0.4835555556666684,1.2244513889583333,1.0302897591975528,1.0123688492142857
2008-05-26 18:00:00,0.4904,0.1682,240.014,2.326666667,0.0,0.666666667,1.6,2008.0,5.0,26.0,18.0,20.54,13.92,1.96,1.16,0.02,18,0,5,0,0.414033333,0.466666667,0.4538,0.926866667,2.028733333,2.1219,0.2725,0.44483333333333513,1.2081500000416667,1.0402573818099976,1.0133251984166667
2008-05-26 19:00:00,0.581933333,0.1107,240.436,2.743333333,0.0,0.0,0.65,2008.0,5.0,26.0,19.0,19.18,13.18,2.45,1.86,0.0,19,0,5,0,0.4904,0.414033333,0.466666667,1.695033333,3.129666667,1.843766667,0.368066667,0.4570333333333351,1.1440527778333334,1.0348770108020067,1.0146222222261905
2008-05-26 20:00:00,0.814266667,0.2135,241.0033333,3.736666667,0.0,0.966666667,1.6,2008.0,5.0,26.0,20.0,18.47,12.94,2.31,1.93,0.0,20,0,5,0,0.581933333,0.4904,0.414033333,1.627766667,2.847933333,1.088133333,1.775966667,0.49545555533333513,1.03789722225,0.9494890969003016,1.0158952380952382
2008-05-26 21:00:00,1.745866667,0.1286,239.9153333,7.423333333,0.15,0.033333333,9.2,2008.0,5.0,26.0,21.0,17.76,12.45,2.02,1.09,0.0,21,0,5,0,0.814266667,0.581933333,0.4904,1.479266667,2.309966667,2.2391,1.748933333,0.6288666666666685,0.9531611111666667,0.8681973938182507,1.0101708333333332
2008-05-26 22:00:00,2.745466667,0.192666667,240.5681667,11.48,7.733333333,0.316666667,19.35,2008.0,5.0,26.0,22.0,17.47,11.96,1.49,0.47,0.0,22,0,5,0,1.745866667,0.814266667,0.581933333,1.622766667,3.978233333,1.884133333,1.5837,1.0473555556666685,0.9296569445,0.83694154691863,1.0101525793690476
2008-05-26 23:00:00,0.9186,0.162333333,244.1531667,4.003333333,8.533333333,0.683333333,2.066666667,2008.0,5.0,26.0,23.0,17.31,11.6,0.66,0.18,0.0,23,0,5,0,2.745466667,1.745866667,0.814266667,1.6696,0.502433333,1.546866667,0.359,1.7685333336666684,0.87829166675,0.6610552192830871,1.0170678571488097
2008-05-27 00:00:00,0.3226,0.094566667,243.524,1.543333333,0.0,0.0,1.616666667,2008.0,5.0,27.0,0.0,16.35,11.23,1.29,0.11,0.0,0,1,5,0,0.9186,2.745466667,1.745866667,0.7544,0.329533333,0.755933333,0.279033333,1.803311111333335,0.8956319445416666,0.6562078440859728,1.020398809529762
2008-05-27 01:00:00,0.3128,0.1535,241.1756667,1.566666667,0.0,0.866666667,0.65,2008.0,5.0,27.0,1.0,15.46,10.8,1.78,0.03,0.0,1,1,5,0,0.3226,0.9186,2.745466667,0.670866667,0.352566667,0.719033333,0.2601,1.328888889000002,0.8953430556666667,0.6564693729480362,1.0206581349285715
